cust,monthly_bill,tax_body,biz_type,total_yards,compost,garbage,recycle,needed_recycle,needed_compost,enough_recycle_compost,compost_cost,garbage_cost,recycle_cost
14590,2283.3,COUNTY,WINERY,16.96,0,6,10.96,3,2,0,0,2133.3,150
14590,2283.3,COUNTY,WINERY,16.96,0,6,10.96,3,2,0,0,2133.3,150
14590,2283.3,COUNTY,WINERY,16.96,0,6,10.96,3,2,0,0,2133.3,150
14652,1503.97,S,RESTAURANT,46.08,8.64,16,21.439999999999998,8,5,1,0,2557.94,225
14652,1503.97,S,RESTAURANT,46.08,8.64,16,21.439999999999998,8,5,1,0,2557.94,225
14652,1503.97,S,RESTAURANT,46.08,8.64,16,21.439999999999998,8,5,1,0,2557.94,225
14652,1503.97,S,RESTAURANT,46.08,8.64,16,21.439999999999998,8,5,1,0,2557.94,225
14652,1503.97,S,RESTAURANT,46.08,8.64,16,21.439999999999998,8,5,1,0,2557.94,225
14652,1503.97,S,RESTAURANT,46.08,8.64,16,21.439999999999998,8,5,1,0,2557.94,225
14652,1503.97,S,RESTAURANT,46.08,8.64,16,21.439999999999998,8,5,1,0,2557.94,225
14652,1503.97,S,RESTAURANT,46.08,8.64,16,21.439999999999998,8,5,1,0,2557.94,225
14652,1503.97,S,RESTAURANT,46.08,8.64,16,21.439999999999998,8,5,1,0,2557.94,225
14682,44.86,COUNTY,VINEYARD,1.12,0.48,0.16,0.48,0,0,1,0,44.86,0
14682,44.86,COUNTY,VINEYARD,1.12,0.48,0.16,0.48,0,0,1,0,44.86,0
14682,44.86,COUNTY,VINEYARD,1.12,0.48,0.16,0.48,0,0,1,0,44.86,0
14698,179.42,COUNTY,LODGING-FW,1.76,0.48,0.32,0.96,0,0,1,0,89.71,0
14698,179.42,COUNTY,LODGING-FW,1.76,0.48,0.32,0.96,0,0,1,0,89.71,0
14698,179.42,COUNTY,LODGING-FW,1.76,0.48,0.32,0.96,0,0,1,0,89.71,0
14698,179.42,COUNTY,LODGING-FW,1.76,0.48,0.32,0.96,0,0,1,0,89.71,0
14772,69.28,C,WINERY,1.28,0.48,0.32,0.48,0,0,1,0,69.28,0
14772,69.28,C,WINERY,1.28,0.48,0.32,0.48,0,0,1,0,69.28,0
14772,69.28,C,WINERY,1.28,0.48,0.32,0.48,0,0,1,0,69.28,0
14793,311.79,C,LODGING,3.36,0.48,1.44,1.44,1,0,1,0,103.93,0
14793,311.79,C,LODGING,3.36,0.48,1.44,1.44,1,0,1,0,103.93,0
14793,311.79,C,LODGING,3.36,0.48,1.44,1.44,1,0,1,0,103.93,0
14849,283.86,C,WINERY,2.88,0.96,0.96,0.96,0,0,1,0,103.93,76
14849,283.86,C,WINERY,2.88,0.96,0.96,0.96,0,0,1,0,103.93,76
14849,283.86,C,WINERY,2.88,0.96,0.96,0.96,0,0,1,0,103.93,76
14849,283.86,C,WINERY,2.88,0.96,0.96,0.96,0,0,1,0,103.93,76
14953,890.4,COUNTY,MULTIFAMIL,6.08,0.64,4,1.44,2,1,0,0,890.4,0
14953,890.4,COUNTY,MULTIFAMIL,6.08,0.64,4,1.44,2,1,0,0,890.4,0
14953,890.4,COUNTY,MULTIFAMIL,6.08,0.64,4,1.44,2,1,0,0,890.4,0
14953,890.4,COUNTY,MULTIFAMIL,6.08,0.64,4,1.44,2,1,0,0,890.4,0
14953,890.4,COUNTY,MULTIFAMIL,6.08,0.64,4,1.44,2,1,0,0,890.4,0
14989,103.93,C,LODGING-FW,1.44,0.48,0.48,0.48,0,0,1,0,103.93,0
14989,103.93,C,LODGING-FW,1.44,0.48,0.48,0.48,0,0,1,0,103.93,0
14989,103.93,C,LODGING-FW,1.44,0.48,0.48,0.48,0,0,1,0,103.93,0
15156,32.62,S,OFFICE BLD,0.64,0,0.16,0.48,0,0,1,0,32.62,0
15156,32.62,S,OFFICE BLD,0.64,0,0.16,0.48,0,0,1,0,32.62,0
15204,89.71,COUNTY,POLICEFIRE,0.8,0,0.32,0.48,0,0,1,0,89.71,0
15204,89.71,COUNTY,POLICEFIRE,0.8,0,0.32,0.48,0,0,1,0,89.71,0
15224,0,C,SCHOOL,6.08,5.12,0,0.96,0,0,1,0,0,0
15224,0,C,SCHOOL,6.08,5.12,0,0.96,0,0,1,0,0,0
15224,0,C,SCHOOL,6.08,5.12,0,0.96,0,0,1,0,0,0
15224,0,C,SCHOOL,6.08,5.12,0,0.96,0,0,1,0,0,0
15226,179.42,COUNTY,WINERY,2.08,0.48,0.64,0.96,0,0,1,0,179.42,0
15226,179.42,COUNTY,WINERY,2.08,0.48,0.64,0.96,0,0,1,0,179.42,0
15226,179.42,COUNTY,WINERY,2.08,0.48,0.64,0.96,0,0,1,0,179.42,0
15226,179.42,COUNTY,WINERY,2.08,0.48,0.64,0.96,0,0,1,0,179.42,0
15226,179.42,COUNTY,WINERY,2.08,0.48,0.64,0.96,0,0,1,0,179.42,0
15246,1170.67,COUNTY,WINERY,6,0,2,4,1,1,0,0,482.56,688.11
15246,1170.67,COUNTY,WINERY,6,0,2,4,1,1,0,0,482.56,688.11
15246,1170.67,COUNTY,WINERY,6,0,2,4,1,1,0,0,482.56,688.11
15259,1071.82,S,VINEYARD,8.4,0,6.48,1.92,3,2,0,0,1071.8200000000002,0
15259,1071.82,S,VINEYARD,8.4,0,6.48,1.92,3,2,0,0,1071.8200000000002,0
15259,1071.82,S,VINEYARD,8.4,0,6.48,1.92,3,2,0,0,1071.8200000000002,0
15259,1071.82,S,VINEYARD,8.4,0,6.48,1.92,3,2,0,0,1071.8200000000002,0
15259,1071.82,S,VINEYARD,8.4,0,6.48,1.92,3,2,0,0,1071.8200000000002,0
15259,1071.82,S,VINEYARD,8.4,0,6.48,1.92,3,2,0,0,1071.8200000000002,0
15290,97.87,S,MIXED USE,1.44,0.48,0.48,0.48,0,0,1,0,97.87,0
15290,97.87,S,MIXED USE,1.44,0.48,0.48,0.48,0,0,1,0,97.87,0
15290,97.87,S,MIXED USE,1.44,0.48,0.48,0.48,0,0,1,0,97.87,0
15344,7267.84,COUNTY,WINERY,116.48,12,24,80.48,12,8,1,1765.62,8383.78,1385.33
15344,7267.84,COUNTY,WINERY,116.48,12,24,80.48,12,8,1,1765.62,8383.78,1385.33
15344,7267.84,COUNTY,WINERY,116.48,12,24,80.48,12,8,1,1765.62,8383.78,1385.33
15344,7267.84,COUNTY,WINERY,116.48,12,24,80.48,12,8,1,1765.62,8383.78,1385.33
15344,7267.84,COUNTY,WINERY,116.48,12,24,80.48,12,8,1,1765.62,8383.78,1385.33
15344,7267.84,COUNTY,WINERY,116.48,12,24,80.48,12,8,1,1765.62,8383.78,1385.33
15344,7267.84,COUNTY,WINERY,116.48,12,24,80.48,12,8,1,1765.62,8383.78,1385.33
15344,7267.84,COUNTY,WINERY,116.48,12,24,80.48,12,8,1,1765.62,8383.78,1385.33
15344,7267.84,COUNTY,WINERY,116.48,12,24,80.48,12,8,1,1765.62,8383.78,1385.33
15344,7267.84,COUNTY,WINERY,116.48,12,24,80.48,12,8,1,1765.62,8383.78,1385.33
15408,631.71,COUNTY,VINEYARD,3.44,0.96,2,0.48,1,1,0,91.52,540.19,0
15408,631.71,COUNTY,VINEYARD,3.44,0.96,2,0.48,1,1,0,91.52,540.19,0
15408,631.71,COUNTY,VINEYARD,3.44,0.96,2,0.48,1,1,0,91.52,540.19,0
15408,631.71,COUNTY,VINEYARD,3.44,0.96,2,0.48,1,1,0,91.52,540.19,0
15431,242.99,COUNTY,VINEYARD,0.48,0.48,0,0,0,0,1,0,0,0
15460,303.72,Y,RESTAURANT,2.88,0,1.44,1.44,1,0,1,0,101.24,0
15460,303.72,Y,RESTAURANT,2.88,0,1.44,1.44,1,0,1,0,101.24,0
15481,1373.25,COUNTY,WINERY,12.96,0,6,6.96,3,2,0,0,1298.25,75
15481,1373.25,COUNTY,WINERY,12.96,0,6,6.96,3,2,0,0,1298.25,75
15481,1373.25,COUNTY,WINERY,12.96,0,6,6.96,3,2,0,0,1298.25,75
15481,1373.25,COUNTY,WINERY,12.96,0,6,6.96,3,2,0,0,1298.25,75
15511,708.93,S,LODGING,5.92,0.48,4,1.44,2,1,0,0,668.93,0
15511,708.93,S,LODGING,5.92,0.48,4,1.44,2,1,0,0,668.93,0
15511,708.93,S,LODGING,5.92,0.48,4,1.44,2,1,0,0,668.93,0
15548,195.74,S,RESTAURANT,1.92,0,0.96,0.96,0,0,1,0,195.74,0
15548,195.74,S,RESTAURANT,1.92,0,0.96,0.96,0,0,1,0,195.74,0
15548,195.74,S,RESTAURANT,1.92,0,0.96,0.96,0,0,1,0,195.74,0
15548,195.74,S,RESTAURANT,1.92,0,0.96,0.96,0,0,1,0,195.74,0
15640,415.72,C,LODGING,4.32,0.96,1.92,1.44,1,1,0,0,415.72,0
15640,415.72,C,LODGING,4.32,0.96,1.92,1.44,1,1,0,0,415.72,0
15640,415.72,C,LODGING,4.32,0.96,1.92,1.44,1,1,0,0,415.72,0
15640,415.72,C,LODGING,4.32,0.96,1.92,1.44,1,1,0,0,415.72,0
15640,415.72,C,LODGING,4.32,0.96,1.92,1.44,1,1,0,0,415.72,0
15640,415.72,C,LODGING,4.32,0.96,1.92,1.44,1,1,0,0,415.72,0
15640,415.72,C,LODGING,4.32,0.96,1.92,1.44,1,1,0,0,415.72,0
15640,415.72,C,LODGING,4.32,0.96,1.92,1.44,1,1,0,0,415.72,0
15641,179.44,COUNTY,MULTIFAMIL,1.6,0,0.64,0.96,0,0,1,0,44.86,0
15641,179.44,COUNTY,MULTIFAMIL,1.6,0,0.64,0.96,0,0,1,0,44.86,0
15650,813.98,C,MINI MART,4,0,4,0,2,1,0,0,813.98,0
15672,391.48,S,MULTIFAMIL,3.84,0.48,1.92,1.44,1,1,0,0,97.87,0
15672,391.48,S,MULTIFAMIL,3.84,0.48,1.92,1.44,1,1,0,0,97.87,0
15672,391.48,S,MULTIFAMIL,3.84,0.48,1.92,1.44,1,1,0,0,97.87,0
15673,391.48,S,MULTIFAMIL,4.32,0.48,1.92,1.92,1,1,0,0,97.87,0
15673,391.48,S,MULTIFAMIL,4.32,0.48,1.92,1.92,1,1,0,0,97.87,0
15673,391.48,S,MULTIFAMIL,4.32,0.48,1.92,1.92,1,1,0,0,97.87,0
15678,482.56,COUNTY,UTILITY,2.48,0,2,0.48,1,1,0,0,482.56,0
15678,482.56,COUNTY,UTILITY,2.48,0,2,0.48,1,1,0,0,482.56,0
15833,742.46,C,DELI/CAFE,20.4,11.52,2,6.88,1,1,1,0,439.46,151
15833,742.46,C,DELI/CAFE,20.4,11.52,2,6.88,1,1,1,0,439.46,151
15833,742.46,C,DELI/CAFE,20.4,11.52,2,6.88,1,1,1,0,439.46,151
15833,742.46,C,DELI/CAFE,20.4,11.52,2,6.88,1,1,1,0,439.46,151
15833,742.46,C,DELI/CAFE,20.4,11.52,2,6.88,1,1,1,0,439.46,151
15833,742.46,C,DELI/CAFE,20.4,11.52,2,6.88,1,1,1,0,439.46,151
15833,742.46,C,DELI/CAFE,20.4,11.52,2,6.88,1,1,1,0,439.46,151
15850,195.74,S,COMMUNITY,1.92,0,0.96,0.96,0,0,1,0,195.74,0
15850,195.74,S,COMMUNITY,1.92,0,0.96,0.96,0,0,1,0,195.74,0
15850,195.74,S,COMMUNITY,1.92,0,0.96,0.96,0,0,1,0,195.74,0
15850,195.74,S,COMMUNITY,1.92,0,0.96,0.96,0,0,1,0,195.74,0
15882,293.61,S,MULTIFAMIL,3.36,0.48,1.44,1.44,1,0,1,0,195.74,0
15882,293.61,S,MULTIFAMIL,3.36,0.48,1.44,1.44,1,0,1,0,195.74,0
15882,293.61,S,MULTIFAMIL,3.36,0.48,1.44,1.44,1,0,1,0,195.74,0
15882,293.61,S,MULTIFAMIL,3.36,0.48,1.44,1.44,1,0,1,0,195.74,0
15940,65.25,S,HOME IMPRO,0.8,0,0.32,0.48,0,0,1,0,65.25,0
15940,65.25,S,HOME IMPRO,0.8,0,0.32,0.48,0,0,1,0,65.25,0
15996,771.01,S,WINERY,9.92,0.48,4,5.4399999999999995,2,1,0,0,696.01,75
15996,771.01,S,WINERY,9.92,0.48,4,5.4399999999999995,2,1,0,0,696.01,75
15996,771.01,S,WINERY,9.92,0.48,4,5.4399999999999995,2,1,0,0,696.01,75
15996,771.01,S,WINERY,9.92,0.48,4,5.4399999999999995,2,1,0,0,696.01,75
16032,97.87,S,AUTO,0.96,0,0.48,0.48,0,0,1,0,97.87,0
16032,97.87,S,AUTO,0.96,0,0.48,0.48,0,0,1,0,97.87,0
16189,1040.4,COUNTY,WINERY,13.44,0,4,9.44,2,1,0,0,890.4,150
16189,1040.4,COUNTY,WINERY,13.44,0,4,9.44,2,1,0,0,890.4,150
16189,1040.4,COUNTY,WINERY,13.44,0,4,9.44,2,1,0,0,890.4,150
16189,1040.4,COUNTY,WINERY,13.44,0,4,9.44,2,1,0,0,890.4,150
16189,1040.4,COUNTY,WINERY,13.44,0,4,9.44,2,1,0,0,890.4,150
16189,1040.4,COUNTY,WINERY,13.44,0,4,9.44,2,1,0,0,890.4,150
16319,331.93,C,WINERY,2.88,0,0.48,2.4,0,0,1,0,103.93,76
16319,331.93,C,WINERY,2.88,0,0.48,2.4,0,0,1,0,103.93,76
16319,331.93,C,WINERY,2.88,0,0.48,2.4,0,0,1,0,103.93,76
16319,331.93,C,WINERY,2.88,0,0.48,2.4,0,0,1,0,103.93,76
16564,89.71,COUNTY,WINERY,0.8,0,0.32,0.48,0,0,1,0,89.71,0
16564,89.71,COUNTY,WINERY,0.8,0,0.32,0.48,0,0,1,0,89.71,0
16565,34.64,C,UTILITY,1.12,0.48,0.16,0.48,0,0,1,0,34.64,0
16565,34.64,C,UTILITY,1.12,0.48,0.16,0.48,0,0,1,0,34.64,0
16565,34.64,C,UTILITY,1.12,0.48,0.16,0.48,0,0,1,0,34.64,0
16605,890.4,COUNTY,WINERY,5.4399999999999995,0,4,1.44,2,1,0,0,890.4,0
16605,890.4,COUNTY,WINERY,5.4399999999999995,0,4,1.44,2,1,0,0,890.4,0
16607,171.28,S,WINERY,1.44,0,0.48,0.96,0,0,1,0,97.87,73.41
16607,171.28,S,WINERY,1.44,0,0.48,0.96,0,0,1,0,97.87,73.41
16607,171.28,S,WINERY,1.44,0,0.48,0.96,0,0,1,0,97.87,73.41
16628,207.86,C,RESTAURANT,2.24,0.32,0.96,0.96,0,0,1,0,103.93,0
16628,207.86,C,RESTAURANT,2.24,0.32,0.96,0.96,0,0,1,0,103.93,0
16628,207.86,C,RESTAURANT,2.24,0.32,0.96,0.96,0,0,1,0,103.93,0
16628,207.86,C,RESTAURANT,2.24,0.32,0.96,0.96,0,0,1,0,103.93,0
16795,195.74,S,MULTIFAMIL,2.88,0.96,0.96,0.96,0,0,1,0,195.74,0
16795,195.74,S,MULTIFAMIL,2.88,0.96,0.96,0.96,0,0,1,0,195.74,0
16795,195.74,S,MULTIFAMIL,2.88,0.96,0.96,0.96,0,0,1,0,195.74,0
16795,195.74,S,MULTIFAMIL,2.88,0.96,0.96,0.96,0,0,1,0,195.74,0
16795,195.74,S,MULTIFAMIL,2.88,0.96,0.96,0.96,0,0,1,0,195.74,0
17255,515.46,C,BAR NO FW,3.92,0,2,1.92,1,1,0,0,439.46,76
17255,515.46,C,BAR NO FW,3.92,0,2,1.92,1,1,0,0,439.46,76
17255,515.46,C,BAR NO FW,3.92,0,2,1.92,1,1,0,0,439.46,76
17255,515.46,C,BAR NO FW,3.92,0,2,1.92,1,1,0,0,439.46,76
17255,515.46,C,BAR NO FW,3.92,0,2,1.92,1,1,0,0,439.46,76
17422,439.46,C,BAKERY,3.44,0,2,1.44,1,1,0,0,439.46,0
17422,439.46,C,BAKERY,3.44,0,2,1.44,1,1,0,0,439.46,0
17422,439.46,C,BAKERY,3.44,0,2,1.44,1,1,0,0,439.46,0
17422,439.46,C,BAKERY,3.44,0,2,1.44,1,1,0,0,439.46,0
17965,6969.08,Y,RESTAURANT,157.28,11.52,104,41.760000000000005,52,35,0,0,19650.18,5145.14
17965,6969.08,Y,RESTAURANT,157.28,11.52,104,41.760000000000005,52,35,0,0,19650.18,5145.14
17965,6969.08,Y,RESTAURANT,157.28,11.52,104,41.760000000000005,52,35,0,0,19650.18,5145.14
17965,6969.08,Y,RESTAURANT,157.28,11.52,104,41.760000000000005,52,35,0,0,19650.18,5145.14
17965,6969.08,Y,RESTAURANT,157.28,11.52,104,41.760000000000005,52,35,0,0,19650.18,5145.14
17965,6969.08,Y,RESTAURANT,157.28,11.52,104,41.760000000000005,52,35,0,0,19650.18,5145.14
17965,6969.08,Y,RESTAURANT,157.28,11.52,104,41.760000000000005,52,35,0,0,19650.18,5145.14
17965,6969.08,Y,RESTAURANT,157.28,11.52,104,41.760000000000005,52,35,0,0,19650.18,5145.14
17965,6969.08,Y,RESTAURANT,157.28,11.52,104,41.760000000000005,52,35,0,0,19650.18,5145.14
17965,6969.08,Y,RESTAURANT,157.28,11.52,104,41.760000000000005,52,35,0,0,19650.18,5145.14
17965,6969.08,Y,RESTAURANT,157.28,11.52,104,41.760000000000005,52,35,0,0,19650.18,5145.14
17965,6969.08,Y,RESTAURANT,157.28,11.52,104,41.760000000000005,52,35,0,0,19650.18,5145.14
17965,6969.08,Y,RESTAURANT,157.28,11.52,104,41.760000000000005,52,35,0,0,19650.18,5145.14
17965,6969.08,Y,RESTAURANT,157.28,11.52,104,41.760000000000005,52,35,0,0,19650.18,5145.14
18015,673.21,COUNTY,WINERY,4.24,0,2.3200000000000003,1.92,1,1,0,0,572.28,100.93
18015,673.21,COUNTY,WINERY,4.24,0,2.3200000000000003,1.92,1,1,0,0,572.28,100.93
18015,673.21,COUNTY,WINERY,4.24,0,2.3200000000000003,1.92,1,1,0,0,572.28,100.93
18015,673.21,COUNTY,WINERY,4.24,0,2.3200000000000003,1.92,1,1,0,0,572.28,100.93
18015,673.21,COUNTY,WINERY,4.24,0,2.3200000000000003,1.92,1,1,0,0,572.28,100.93
18015,673.21,COUNTY,WINERY,4.24,0,2.3200000000000003,1.92,1,1,0,0,572.28,100.93
18015,673.21,COUNTY,WINERY,4.24,0,2.3200000000000003,1.92,1,1,0,0,572.28,100.93
18599,255.93,C,RESTAURANT,4.8,2.88,0.48,1.44,0,0,1,0,103.93,76
18599,255.93,C,RESTAURANT,4.8,2.88,0.48,1.44,0,0,1,0,103.93,76
18599,255.93,C,RESTAURANT,4.8,2.88,0.48,1.44,0,0,1,0,103.93,76
18599,255.93,C,RESTAURANT,4.8,2.88,0.48,1.44,0,0,1,0,103.93,76
18599,255.93,C,RESTAURANT,4.8,2.88,0.48,1.44,0,0,1,0,103.93,76
18599,255.93,C,RESTAURANT,4.8,2.88,0.48,1.44,0,0,1,0,103.93,76
19151,2015.04,C,MULTIFAMIL,16.88,0,14,2.88,7,5,0,0,2808.44,0
19151,2015.04,C,MULTIFAMIL,16.88,0,14,2.88,7,5,0,0,2808.44,0
19151,2015.04,C,MULTIFAMIL,16.88,0,14,2.88,7,5,0,0,2808.44,0
19151,2015.04,C,MULTIFAMIL,16.88,0,14,2.88,7,5,0,0,2808.44,0
19151,2015.04,C,MULTIFAMIL,16.88,0,14,2.88,7,5,0,0,2808.44,0
19206,311.79,C,RESTAURANT,2.4,0,1.44,0.96,1,0,0,0,311.79,0
19206,311.79,C,RESTAURANT,2.4,0,1.44,0.96,1,0,0,0,311.79,0
19206,311.79,C,RESTAURANT,2.4,0,1.44,0.96,1,0,0,0,311.79,0
19206,311.79,C,RESTAURANT,2.4,0,1.44,0.96,1,0,0,0,311.79,0
19206,311.79,C,RESTAURANT,2.4,0,1.44,0.96,1,0,0,0,311.79,0
20233,1039.3,C,MULTIFAMIL,8.16,0.96,4.800000000000001,2.4,2,2,0,0,1039.3000000000002,0
20233,1039.3,C,MULTIFAMIL,8.16,0.96,4.800000000000001,2.4,2,2,0,0,1039.3000000000002,0
20233,1039.3,C,MULTIFAMIL,8.16,0.96,4.800000000000001,2.4,2,2,0,0,1039.3000000000002,0
20233,1039.3,C,MULTIFAMIL,8.16,0.96,4.800000000000001,2.4,2,2,0,0,1039.3000000000002,0
20233,1039.3,C,MULTIFAMIL,8.16,0.96,4.800000000000001,2.4,2,2,0,0,1039.3000000000002,0
20233,1039.3,C,MULTIFAMIL,8.16,0.96,4.800000000000001,2.4,2,2,0,0,1039.3000000000002,0
20233,1039.3,C,MULTIFAMIL,8.16,0.96,4.800000000000001,2.4,2,2,0,0,1039.3000000000002,0
20233,1039.3,C,MULTIFAMIL,8.16,0.96,4.800000000000001,2.4,2,2,0,0,1039.3000000000002,0
20233,1039.3,C,MULTIFAMIL,8.16,0.96,4.800000000000001,2.4,2,2,0,0,1039.3000000000002,0
20233,1039.3,C,MULTIFAMIL,8.16,0.96,4.800000000000001,2.4,2,2,0,0,1039.3000000000002,0
20233,1039.3,C,MULTIFAMIL,8.16,0.96,4.800000000000001,2.4,2,2,0,0,1039.3000000000002,0
20233,1039.3,C,MULTIFAMIL,8.16,0.96,4.800000000000001,2.4,2,2,0,0,1039.3000000000002,0
21438,34.64,C,RETAIL,1.12,0.48,0.16,0.48,0,0,1,0,34.64,0
21438,34.64,C,RETAIL,1.12,0.48,0.16,0.48,0,0,1,0,34.64,0
21438,34.64,C,RETAIL,1.12,0.48,0.16,0.48,0,0,1,0,34.64,0
21896,283.86,C,RESTAURANT,2.7199999999999998,0.32,0.96,1.44,0,0,1,0,103.93,76
21896,283.86,C,RESTAURANT,2.7199999999999998,0.32,0.96,1.44,0,0,1,0,103.93,76
21896,283.86,C,RESTAURANT,2.7199999999999998,0.32,0.96,1.44,0,0,1,0,103.93,76
21896,283.86,C,RESTAURANT,2.7199999999999998,0.32,0.96,1.44,0,0,1,0,103.93,76
21896,283.86,C,RESTAURANT,2.7199999999999998,0.32,0.96,1.44,0,0,1,0,103.93,76
23489,813.98,C,LODGING,5.92,0.48,4,1.44,2,1,0,0,813.98,0
23489,813.98,C,LODGING,5.92,0.48,4,1.44,2,1,0,0,813.98,0
23489,813.98,C,LODGING,5.92,0.48,4,1.44,2,1,0,0,813.98,0
23821,415.72,C,LODGING-FW,3.84,0.48,1.92,1.44,1,1,0,0,103.93,0
23821,415.72,C,LODGING-FW,3.84,0.48,1.92,1.44,1,1,0,0,103.93,0
23821,415.72,C,LODGING-FW,3.84,0.48,1.92,1.44,1,1,0,0,103.93,0
23821,415.72,C,LODGING-FW,3.84,0.48,1.92,1.44,1,1,0,0,103.93,0
23821,415.72,C,LODGING-FW,3.84,0.48,1.92,1.44,1,1,0,0,103.93,0
24144,97.87,S,UTILITY,1.44,0.48,0.48,0.48,0,0,1,0,97.87,0
24144,97.87,S,UTILITY,1.44,0.48,0.48,0.48,0,0,1,0,97.87,0
24144,97.87,S,UTILITY,1.44,0.48,0.48,0.48,0,0,1,0,97.87,0
24664,1150.37,COUNTY,WINERY,6.960000000000001,0,2,4.960000000000001,1,1,0,0,482.56,667.81
24664,1150.37,COUNTY,WINERY,6.960000000000001,0,2,4.960000000000001,1,1,0,0,482.56,667.81
24664,1150.37,COUNTY,WINERY,6.960000000000001,0,2,4.960000000000001,1,1,0,0,482.56,667.81
24664,1150.37,COUNTY,WINERY,6.960000000000001,0,2,4.960000000000001,1,1,0,0,482.56,667.81
25255,1627.98,C,MULTIFAMIL,18.88,0,16,2.88,8,5,0,0,3255.96,0
25255,1627.98,C,MULTIFAMIL,18.88,0,16,2.88,8,5,0,0,3255.96,0
25255,1627.98,C,MULTIFAMIL,18.88,0,16,2.88,8,5,0,0,3255.96,0
25255,1627.98,C,MULTIFAMIL,18.88,0,16,2.88,8,5,0,0,3255.96,0
25255,1627.98,C,MULTIFAMIL,18.88,0,16,2.88,8,5,0,0,3255.96,0
25969,3536.24,Y,RESTAURANT,45.76,0,40,5.76,20,13,0,0,7849.07,128.74
25969,3536.24,Y,RESTAURANT,45.76,0,40,5.76,20,13,0,0,7849.07,128.74
25969,3536.24,Y,RESTAURANT,45.76,0,40,5.76,20,13,0,0,7849.07,128.74
25969,3536.24,Y,RESTAURANT,45.76,0,40,5.76,20,13,0,0,7849.07,128.74
25969,3536.24,Y,RESTAURANT,45.76,0,40,5.76,20,13,0,0,7849.07,128.74
25969,3536.24,Y,RESTAURANT,45.76,0,40,5.76,20,13,0,0,7849.07,128.74
26052,519.65,C,LODGING-FW,3.84,0,2.4,1.44,1,1,0,0,207.86,0
26052,519.65,C,LODGING-FW,3.84,0,2.4,1.44,1,1,0,0,207.86,0
26052,519.65,C,LODGING-FW,3.84,0,2.4,1.44,1,1,0,0,207.86,0
26600,103.93,C,RESTAURANT,3.52,2.56,0.48,0.48,0,0,1,0,103.93,0
26600,103.93,C,RESTAURANT,3.52,2.56,0.48,0.48,0,0,1,0,103.93,0
26600,103.93,C,RESTAURANT,3.52,2.56,0.48,0.48,0,0,1,0,103.93,0
26600,103.93,C,RESTAURANT,3.52,2.56,0.48,0.48,0,0,1,0,103.93,0
26948,202.48,Y,POLICEFIRE,2.4,0.48,0.96,0.96,0,0,1,0,101.24,0
26948,202.48,Y,POLICEFIRE,2.4,0.48,0.96,0.96,0,0,1,0,101.24,0
26948,202.48,Y,POLICEFIRE,2.4,0.48,0.96,0.96,0,0,1,0,101.24,0
27143,405.36,C,MULTIFAMIL,3.36,0.48,1.92,0.96,1,1,0,0,101.34,0
27143,405.36,C,MULTIFAMIL,3.36,0.48,1.92,0.96,1,1,0,0,101.34,0
27143,405.36,C,MULTIFAMIL,3.36,0.48,1.92,0.96,1,1,0,0,101.34,0
28630,514.46,C,DELI/CAFE,9.44,0,2,7.4399999999999995,1,1,0,0,439.46,75
28630,514.46,C,DELI/CAFE,9.44,0,2,7.4399999999999995,1,1,0,0,439.46,75
28630,514.46,C,DELI/CAFE,9.44,0,2,7.4399999999999995,1,1,0,0,439.46,75
29563,311.79,C,RESTAURANT,5.279999999999999,3.84,1.44,0,1,0,0,0,103.93,0
29563,311.79,C,RESTAURANT,5.279999999999999,3.84,1.44,0,1,0,0,0,103.93,0
29563,311.79,C,RESTAURANT,5.279999999999999,3.84,1.44,0,1,0,0,0,103.93,0
30883,58.27,COUNTY,RETAIL,1.12,0.48,0.16,0.48,0,0,1,0,58.27,0
30883,58.27,COUNTY,RETAIL,1.12,0.48,0.16,0.48,0,0,1,0,58.27,0
30883,58.27,COUNTY,RETAIL,1.12,0.48,0.16,0.48,0,0,1,0,58.27,0
30927,101.24,Y,WINERY,1.44,0.48,0.48,0.48,0,0,1,0,101.24,0
30927,101.24,Y,WINERY,1.44,0.48,0.48,0.48,0,0,1,0,101.24,0
30927,101.24,Y,WINERY,1.44,0.48,0.48,0.48,0,0,1,0,101.24,0
30930,207.86,C,PRESCHOOL,1.44,0,0.96,0.48,0,0,1,0,207.86,0
30930,207.86,C,PRESCHOOL,1.44,0,0.96,0.48,0,0,1,0,207.86,0
30930,207.86,C,PRESCHOOL,1.44,0,0.96,0.48,0,0,1,0,207.86,0
30931,34.64,C,RETAIL,0.64,0,0.16,0.48,0,0,1,0,34.64,0
30931,34.64,C,RETAIL,0.64,0,0.16,0.48,0,0,1,0,34.64,0
31126,69.28,C,ENTERTAINM,0.8,0,0.32,0.48,0,0,1,0,69.28,0
31126,69.28,C,ENTERTAINM,0.8,0,0.32,0.48,0,0,1,0,69.28,0
31133,34.64,C,BAKERY,1.12,0.48,0.16,0.48,0,0,1,0,34.64,0
31133,34.64,C,BAKERY,1.12,0.48,0.16,0.48,0,0,1,0,34.64,0
31133,34.64,C,BAKERY,1.12,0.48,0.16,0.48,0,0,1,0,34.64,0
31134,102.69,C,MULTIFAMIL,1.5999999999999999,0.96,0.16,0.48,0,0,1,68.91,33.78,0
31134,102.69,C,MULTIFAMIL,1.5999999999999999,0.96,0.16,0.48,0,0,1,68.91,33.78,0
