COMPANY,CUST #,CYCLE,ROUTE,DAY,RTE SEQ#,QTY,SIZE,CHG CODE,FREQ,SCHEDULE,BIN #,P/U#,BIN AMT$,TAX BODY,VAR3,VAR4,FEE CODE,PRICE LIST
1,26479,CA,64,TUE,950,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,26505,CA,23,FRI,769,1,2Y,T0, ,----F--,1,1,482.56,SC,,,,CO
1,26525,PA,    ,UNR,0,1,20,RO, ,-------,1,0,0,C,,,,C
1,26588,CA,25,TUE,1480,1,CT,3, ,-T-----,1,1,32.62,S,,,,S
1,26588,CA,68,TUE,880,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,26600,CA,97,THU,0,1,CT,9, ,---H---,1,1,103.93,C,RESTAURANT,,,C
1,26600,CA,97,THU,0,1,96,CR, ,---H---,2,1,0,C,RESTAURANT,,,C
1,26600,CA,40,MON,245,2,CF,6, ,M---F--,3,2,0,C,RESTAURANT,,,C
1,26600,CA,40,FRI,230,2,CF,6, ,M---F--,3,2,0,C,RESTAURANT,,,C
1,26622,TA,    ,UNR,0,1,30,RO, ,-------,1,0,0,AC,,,,CO
1,26674,TA,    ,UNR,0,1,20,RO, ,-------,1,0,0,C,,,,C
1,26687,CA,25,TUE,920,1,CT,6, ,-T-----,1,1,65.25,S,,,,S
1,26687,CA,64,TUE,0,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,26697,CA,62,THU,286,1,CT,3, ,---H---,1,1,44.86,CC,,,,CO
1,26697,CA,62,THU,3515,1,96,CR, ,---H---,2,1,0,CC,,,,CO
1,26697,CA,62,THU,286,1,96,CG, ,---H---,3,1,0,CC,,,,CO
1,26711,CA,23,THU,360,1,2Y,T0, ,---H---,1,1,428.24,CL,,,,CL
1,26711,CA,23,THU,360,1,PU,PL, ,---H---,2,1,50,CL,,,,CL
1,26711,CA,66,THU,60,3,96,CR, ,---H---,3,1,0,CL,,,,CL
1,26711,CA,66,THU,70,3,96,AR, ,---H---,4,1,76,CL,,,,CL
1,26711,CA,85,THU,4210,1,96,CG, ,---H---,5,1,0,CL,,,,CL
1,26798,CA,21,MON,1740,2,CT,9, ,M------,1,1,134.57,YC,,,,CO
1,26798,CA,62,MON,2430,2,96,CR, ,M------,2,1,0,YC,,,,CO
1,26798,CA,62,MON,2440,2,96,CG, ,M------,3,1,0,YC,,,,CO
1,26801,CA,21,THU,410,1,CT,39, ,---H---,1,1,162.35,CC,,,,CO
1,26801,CA,61,THU,1760,1,96,CR, ,---H---,2,1,0,CC,,,,CO
1,26801,CA,21,THU,430,1,CT,33, ,---H---,3,1,54.12,CC,,,,CO
1,26801,CA,21,THU,420,1,CT,39, ,---H---,4,1,162.35,CC,,,,CO
1,26801,CA,61,THU,1770,1,96,CR, ,---H---,5,1,0,CC,,,,CO
1,26801,CA,61,THU,1780,1,96,CR, ,---H---,6,1,0,CC,,,,CO
1,26801,CA,62,THU,1418,1,96,CG, ,---H---,7,1,0,CC,,,,CO
1,26862,CA,21,MON,570,2,CT,9, ,M------,1,1,134.57,SC,,,,CO
1,26862,CA,62,MON,1160,2,96,CR, ,M------,2,1,0,SC,,,,CO
1,26862,CA,62,MON,1185,1,96,CG, ,M------,3,1,0,SC,,,,CO
1,26871,CA,21,TUE,590,1,CT,9, ,-T-----,1,1,134.57,SC,,,,CO
1,26871,CA,68,TUE,4520,1,96,CR, ,-T-----,2,1,0,SC,,,,CO
1,26871,CA,85,TUE,70,1,96,CG, ,-T-----,3,1,0,SC,,,,CO
1,26890,CA,29,MON,140,2,6Y,T0, ,M------,1,1,1298.25,YC,,,,CO
1,26890,CA,64,MON,460,1,96,CR, ,M------,2,1,0,YC,,,,CO
1,26890,CA,64,MON,465,1,96,CR, ,M------,3,1,0,YC,,,,CO
1,26890,CA,64,MON,470,1,96,CR, ,M------,4,1,0,YC,,,,CO
1,26890,CA,43,TUE,250,1,4Y,GL, ,-T-----,5,1,75,YC,,,,CO
1,26890,CA,49,MON,60,1,4Y,CB, ,M-W-F--,6,3,75,YC,,,,CO
1,26890,CA,49,WED,60,1,4Y,CB, ,M-W-F--,6,3,75,YC,,,,CO
1,26890,CA,49,FRI,320,1,4Y,CB, ,M-W-F--,6,3,75,YC,,,,CO
1,26890,CA,40,WED,260,2,CF,6, ,--W-F--,7,2,0,YC,,,,CO
1,26890,CA,40,FRI,40,2,CF,6, ,--W-F--,7,2,0,YC,,,,CO
1,26894,CA,25,TUE,261,1,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,26894,CA,68,TUE,200,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,26894,CA,68,TUE,200,1,96,AR, ,-T-----,3,1,73.41,S,,,,S
1,26900,CA,25,TUE,1800,1,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,26900,CA,25,TUE,1810,1,CT,9, ,-T-----,2,1,97.87,S,,,,S
1,26900,CA,64,TUE,1400,1,96,CR, ,-T-----,3,1,0,S,,,,S
1,26900,CA,64,TUE,1405,1,96,CR, ,-T-----,4,1,0,S,,,,S
1,26900,CA,85,TUE,245,1,96,CG, ,-T-----,5,1,0,S,,,,S
1,26900,CA,85,TUE,250,1,96,CG, ,-T-----,6,1,0,S,,,,S
1,26919,CA,23,TUE,170,1,2Y,T0, ,-T-----,1,1,363.91,S,,,,S
1,26919,CA,68,TUE,250,3,96,CR, ,-T-----,2,1,0,S,,,,S
1,26919,CA,44,TUE,380,1,4Y,CB, ,-T-----,3,1,75,S,,,,S
1,26934,CA,25,THU,2200,1,CT,3, ,---H---,1,1,34.64,C,,,,C
1,26934,CA,61,THU,360,1,96,CR, ,---H---,2,1,0,C,,,,C
1,26948,CA,28,MON,1980,2,CT,9, ,M------,1,1,101.24,Y,POLICEFIRE,,,Y
1,26948,CA,64,MON,4295,2,96,CR, ,M------,2,1,0,Y,POLICEFIRE,,,Y
1,26948,CA,85,MON,2860,1,96,CG, ,M------,3,1,0,Y,POLICEFIRE,,,Y
1,26972,CA,25,TUE,1365,1,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,26972,CA,68,TUE,1350,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,27036,TA,    ,UNR,0,1,40,RO, ,-------,1,0,0,S,,,,S
1,27069,CA,23,THU,687,1,2Y,T2, ,---H---,1,1,597.92,CC,,,,CO
1,27069,CA,42,FRI,480,1,4Y,R2, ,----F--,2,1,840.85,CC,,,,CO
1,27143,CA,28,THU,3500,4,CT,9, ,---H---,1,1,101.34,CL,MULTIFAMIL,,,CL
1,27143,CA,85,THU,3345,1,96,CG, ,---H---,2,1,0,CL,MULTIFAMIL,,,CL
1,27143,CA,68,THU,3706,2,96,CR, ,---H---,3,1,0,CL,MULTIFAMIL,,,CL
1,27253,CA,23,THU,440,1,2Y,T0, ,---H---,1,1,439.46,C,,,,C
1,27253,CA,68,THU,650,3,96,CR, ,---H---,2,1,0,C,,,,C
1,27253,CA,85,THU,4260,2,96,CG, ,---H---,3,1,0,C,,,,C
1,27267,CA,28,MON,8680,2,CT,9, ,M------,1,1,101.24,Y,,,,Y
1,27267,CA,64,MON,5340,1,96,CR, ,M------,2,1,0,Y,,,,Y
1,27267,CA,64,MON,5345,1,96,AR, ,M------,3,1,75.92,Y,,,,Y
1,27267,CA,85,MON,4002,1,96,CG, ,M------,4,1,0,Y,,,,Y
1,27267,CA,64,MON,5350,1,96,AR, ,M------,5,1,75.92,Y,,,,Y
1,27267,CA,64,MON,5355,1,96,AR, ,M------,6,1,75.92,Y,,,,Y
1,27268,CA,23,TUE,423,1,4Y,T2, ,-T--F--,1,2,2167.57,YC,,,,CO
1,27268,CA,23,FRI,86,1,4Y,T2, ,-T--F--,1,2,2167.57,YC,,,,CO
1,27268,CA,42,FRI,76,1,4Y,R2, ,----F--,2,1,840.85,YC,,,,CO
1,27268,CA,CALL,SUN,290,1,4Y,GL, ,#NAME?,3,1,75,YC,,,,CO
1,27268,CA,40,MON,305,1,CF,D6, ,M------,4,1,72.28,YC,,,,CO
1,27286,CA,21,TUE,1810,8,  ,13, ,-T-----,1,1,46.66,S,,,,S
1,27286,CA,68,TUE,2220,3,96,CR, ,-T-----,2,1,0,S,,,,S
1,27307,CA,23,FRI,60,1,6Y,T0, ,----F--,1,1,1298.25,YC,,,,CO
1,27332,CA,21,TUE,1930,3,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,27332,CA,64,TUE,885,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,27332,CA,40,MON,175,2,CF,6, ,M-W-F--,3,3,0,S,,,,S
1,27332,CA,40,WED,110,2,CF,6, ,M-W-F--,3,3,0,S,,,,S
1,27332,CA,40,FRI,155,2,CF,6, ,M-W-F--,3,3,0,S,,,,S
1,27332,CA,64,TUE,890,1,96,AR, ,-T-----,4,1,73.41,S,,,,S
1,27354,TA,    ,UNR,0,1,30,RO, ,-------,1,0,0,SC,,,,CO
1,27401,CA,23,TUE,316,1,2Y,T0, ,-T-----,1,1,363.91,S,,,,S
1,27401,CA,40,FRI,105,1,CF,6, ,----F--,2,1,0,S,,,,S
1,27401,CA,64,TUE,1277,3,96,CR, ,-T-----,3,1,0,S,,,,S
1,27462,CA,28,WED,360,1,CT,3, ,--W----,1,1,44.86,SC,,,,CO
1,27462,CA,65,WED,300,1,96,CR, ,--W----,2,1,0,SC,,,,CO
1,27462,CA,85,WED,185,1,96,CG, ,--W----,3,1,0,SC,,,,CO
1,27477,CA,25,THU,520,1,CT,3, ,---H---,1,1,34.64,C,,,,C
1,27477,CA,65,THU,110,1,96,CR, ,---H---,2,1,0,C,,,,C
1,27477,CA,85,THU,1495,1,96,CG, ,---H---,3,1,0,C,,,,C
1,27554,CA,25,THU,1850,2,CT,6, ,---H---,1,1,69.28,C,,,,C
1,27554,CA,65,THU,3190,2,96,CR, ,---H---,2,1,0,C,,,,C
1,27554,CA,85,THU,3495,2,96,CG, ,---H---,3,1,0,C,,,,C
1,27610,TA,    ,UNR,0,2,30,MZ, ,-------,1,0,0,S,,,,S
1,27610,TA,    ,UNR,0,1,20,WZ, ,-------,2,0,0,S,,,,S
1,27610,TA,    ,UNR,0,1,30,WZ, ,-------,3,0,0,S,,,,S
1,27610,TA,    ,UNR,0,1,20,RO, ,-------,4,0,0,S,,,,S
1,27659,CA,28,THU,450,1,CT,9, ,---H---,1,1,103.93,C,,,,C
1,27659,CA,61,THU,410,1,96,CR, ,---H---,2,1,0,C,,,,C
1,27697,CA,25,TUE,850,1,CT,3, ,-T-----,1,1,32.62,S,,,,S
1,27697,CA,64,TUE,925,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,27698,CA,28,MON,1860,2,CT,9, ,M------,1,1,134.57,YC,,,,CO
1,27698,CA,64,MON,1440,2,96,CR, ,M------,2,1,0,YC,,,,CO
1,27699,CA,23,MON,435,1,4Y,T0, ,M------,1,1,813.98,C,,,,C
1,27699,CA,61,THU,690,2,96,CR, ,---H---,2,1,0,C,,,,C
1,27777,CA,25,TUE,990,1,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,27777,CA,64,TUE,985,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,27787,CA,23,MON,170,1,6Y,T0, ,M---F--,1,2,1889.01,S,,,,S
1,27787,CA,23,FRI,235,1,6Y,T0, ,M---F--,1,2,1889.01,S,,,,S
1,27787,CA,23,MON,170,1,6Y,T0, ,M---F--,2,2,1889.01,S,,,,S
1,27787,CA,23,FRI,236,1,6Y,T0, ,M---F--,2,2,1889.01,S,,,,S
1,27787,CA,42,FRI,140,1,6Y,R0, ,----F--,3,1,730.46,S,,,,S
1,27787,CA,44,TUE,300,1,4Y,CB, ,-T---S-,4,2,75,S,,,,S
1,27787,CA,49,SAT,40,1,4Y,CB, ,-T---S-,4,2,75,S,,,,S
1,27787,CA,40,MON,100,2,CF,6, ,M-W-F--,5,3,0,S,,,,S
1,27787,CA,40,WED,55,2,CF,6, ,M-W-F--,5,3,0,S,,,,S
1,27787,CA,40,FRI,70,2,CF,6, ,M-W-F--,5,3,0,S,,,,S
1,27982,CA,28,MON,650,1,CT,3, ,M------,1,1,44.86,YC,,,,CO
1,27982,CA,64,MON,485,1,96,CR, ,M------,2,1,0,YC,,,,CO
1,27982,CA,85,MON,649,1,96,CG, ,M------,3,1,0,YC,,,,CO
1,28071,CA,23,MON,30,1,4Y,T0, ,M------,1,1,890.4,SC,,,,CO
1,28111,CA,29,MON,290,1,2Y,T0, ,M------,1,1,482.56,YC,,,,CO
1,28144,CA,21,FRI,350,1,CT,3, ,----F--,1,1,58.27,PV,,,,PV
1,28144,CA,62,FRI,740,1,96,CR, ,----F--,2,1,0,PV,,,,PV
1,28164,CA,25,TUE,590,1,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,28164,CA,25,TUE,580,1,CT,6, ,-T-----,2,1,65.25,S,,,,S
1,28164,CA,68,TUE,350,2,96,CR, ,-T-----,3,1,0,S,,,,S
1,28164,CA,68,TUE,360,1,96,AR, ,-T-----,4,1,73.41,S,,,,S
1,28204,CA,25,THU,2816,4,CT,9, ,---H---,1,1,103.93,C,,,,C
1,28204,CA,61,THU,480,2,96,CR, ,---H---,2,1,0,C,,,,C
1,28245,CA,29,MON,160,1,2Y,T0, ,M------,1,1,482.56,YC,,,,CO
1,28245,CA,64,MON,415,1,96,CR, ,M------,2,1,0,YC,,,,CO
1,28245,CA,64,MON,420,1,96,CR, ,M------,3,1,0,YC,,,,CO
1,28245,CA,64,MON,425,1,96,CR, ,M------,4,1,0,YC,,,,CO
1,28245,CA,64,MON,430,1,96,AR, ,M------,5,1,100.93,YC,,,,CO
1,28245,CA,40,MON,65,1,CF,6, ,M------,6,1,0,YC,,,,CO
1,28302,MA,25,THU,1740,1,CT,6, ,---H---,1,1,69.28,C,,,,C
1,28302,MA,61,THU,585,1,96,CR, ,---H---,2,1,0,C,,,,C
1,28307,TA,    ,UNR,0,1,20,RO, ,-------,1,0,0,C,,,,C
1,28422,CA,40,MON,160,1,CF,6, ,M---F--,1,2,0,S,,,,S
1,28422,CA,40,FRI,150,1,CF,6, ,M---F--,1,2,0,S,,,,S
1,28422,CA,25,TUE,1400,3,CT,9, ,-T-----,2,1,97.87,S,,,,S
1,28422,CA,68,TUE,1400,2,96,CR, ,-T-----,3,1,0,S,,,,S
1,28440,CA,23,FRI,87,1,6Y,T0, ,----F--,1,1,1298.25,YC,,,,CO
1,28440,CA,42,FRI,90,1,6Y,R1, ,----F--,2,1,1103.36,YC,,,,CO
1,28440,CA,40,WED,250,1,CF,D5, ,--W----,3,1,56.08,YC,,,,CO
1,28442,CA,29,FRI,360,1,2Y,T4, ,----F--,1,1,760.91,YC,,,,CO
1,28442,CA,42,FRI,275,1,4Y,R3, ,----F--,2,1,939.54,YC,,,,CO
1,28463,CA,25,THU,1780,1,CT,3, ,---H---,1,1,34.64,C,,,,C
1,28463,CA,61,THU,840,1,96,CR, ,---H---,2,1,0,C,,,,C
1,28518,CA,29,MON,450,1,2Y,T0, ,M------,1,1,435.94,Y,,,,Y
1,28518,CA,64,MON,1775,1,96,CR, ,M------,2,1,0,Y,,,,Y
1,28518,CA,85,MON,4680,1,96,CG, ,M------,3,1,0,Y,,,,Y
1,28518,CA,85,MON,4690,1,96,AG, ,M------,4,1,68.84,Y,,,,Y
1,28518,CA,64,MON,1770,1,96,CR, ,M------,5,1,0,Y,,,,Y
1,28548,CA,28,MON,1990,1,CT,9, ,M------,1,1,101.24,Y,,,,Y
1,28548,CA,64,MON,4300,1,96,CR, ,M------,2,1,0,Y,,,,Y
1,28548,CA,64,MON,4305,1,96,AR, ,M------,3,1,75.92,Y,,,,Y
1,28563,CA,25,TUE,90,1,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,28563,CA,64,TUE,575,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,28565,CA,24,THU,475,1,CT,9, ,---H---,1,1,134.57,CC,,,,CO
1,28565,CA,64,THU,1330,1,96,CR, ,---H---,2,1,0,CC,,,,CO
1,28566,CA,25,TUE,680,1,CT,3, ,-T-----,1,1,32.62,S,,,,S
1,28566,CA,64,TUE,1330,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,28566,CA,85,TUE,800,1,  ,0G, ,-T-----,3,1,0,S,,,,S
1,28589,TA,    ,UNR,0,1,30,RO, ,-------,1,0,0,YC,,,,CO
1,28600,CA,62,THU,2440,1,CT,9, ,---H---,1,1,134.57,CC,,,,CO
1,28600,CA,62,THU,3905,1,96,CR, ,---H---,2,1,0,CC,,,,CO
1,28600,CA,62,THU,3915,1,96,AR, ,---H---,3,1,100.93,CC,,,,CO
1,28630,CA,23,THU,295,1,2Y,T0, ,---H---,1,1,439.46,C,DELI/CAFE,,,C
1,28630,CA,64,THU,2030,3,96,CR, ,---H---,2,1,0,C,DELI/CAFE,,,C
1,28630,CA,44,TUE,165,1,6Y,CB, ,-T-----,3,1,75,C,DELI/CAFE,,,C
1,28659,TA,    ,UNR,0,1,30,CZ, ,-------,1,0,0,SC,,,,CO
1,28676,CA,25,TUE,940,1,CT,3, ,-T-----,1,1,32.62,S,,,,S
1,28676,CA,64,TUE,967,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,28784,CA,29,MON,500,1,2Y,T0, ,M------,1,1,435.94,Y,,,,Y
1,28784,CA,64,MON,1655,3,96,CR, ,M------,2,1,0,Y,,,,Y
1,28795,MA,23,TUE,370,1,4Y,T0, ,-T-----,1,1,668.93,S,,,,S
1,28795,MA,68,TUE,920,3,96,CR, ,-T-----,2,1,0,S,,,,S
1,28803,CA,25,TUE,650,1,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,28803,CA,68,TUE,470,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,28811,TA,    ,UNR,0,1,30,RO, ,-------,1,0,0,C,,,,C
1,28817,CA,21,FRI,1840,1,CT,6, ,----F--,1,1,116.53,PV,,,,PV
1,28817,CA,62,FRI,4485,1,96,CR, ,----F--,2,1,0,PV,,,,PV
1,28932,CA,29,FRI,400,1,4Y,T0, ,----F--,1,1,890.4,YC,,,,CO
1,28932,CA,62,MON,709,1,96,CR, ,M------,2,1,0,YC,,,,CO
1,28932,CA,62,MON,709,1,96,CG, ,M------,3,1,0,YC,,,,CO
1,28964,CA,28,WED,4520,1,CT,6, ,--W----,1,1,89.71,AC,,,,CO
1,28964,CA,64,WED,2295,1,96,CR, ,--W----,2,1,0,AC,,,,CO
1,28964,CA,85,WED,2195,1,96,CG, ,--W----,3,1,0,AC,,,,CO
1,28993,CA,21,TUE,1820,1,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,28993,CA,64,TUE,880,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,29031,TA,    ,UNR,0,1,20,RO, ,-------,1,0,0,YC,,,,CO
1,29033,CA,21,TUE,1880,1,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,29057,CA,23,MON,475,1,4Y,T0, ,M--H---,1,2,0,C,,,,C
1,29057,CA,23,THU,480,1,4Y,T0, ,M--H---,1,2,0,C,,,,C
1,29057,CA,42,TUE,0,1,4Y,H0, ,-T--F--,2,2,0,C,,,,C
1,29057,CA,42,FRI,412,1,4Y,H0, ,-T--F--,2,2,0,C,,,,C
1,29057,CA,44,WED,50,1,4Y,CB, ,--W----,3,1,75,C,,,,C
1,29112,CA,25,TUE,560,1,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,29112,CA,64,TUE,1323,1,96,CR, ,-T-----,2,1,0,S,,,,S
1,29126,TA,    ,UNR,0,1,20,RO, ,-------,1,0,0,SC,,,,CO
1,29146,CA,97,THU,0,1,CT,9, ,---H---,1,1,103.93,C,,,,C
1,29146,CA,97,THU,0,1,96,CR, ,---H---,2,1,0,C,,,,C
1,29154,CA,23,TUE,190,1,2Y,T0, ,-T-----,1,1,363.91,S,,,,S
1,29154,CA,68,TUE,240,2,96,CR, ,-T-----,2,1,0,S,,,,S
1,29154,CA,44,TUE,390,1,4Y,CB, ,-T-----,3,1,75,S,,,,S
1,29208,CA,23,TUE,318,1,2Y,T0, ,-T-----,1,1,363.91,S,,,,S
1,29292,CA,25,THU,2660,1,CT,9, ,---H---,1,1,103.93,C,,,,C
1,29292,CA,65,THU,2860,1,96,CR, ,---H---,2,1,0,C,,,,C
1,29292,CA,85,THU,1395,1,96,CG, ,---H---,3,1,0,C,,,,C
1,29296,CA,29,MON,920,1,6Y,T0, ,M------,1,1,1298.25,YC,,,,CO
1,29296,CA,85,MON,2850,1,96,CG, ,M------,2,1,0,YC,,,,CO
1,29296,CA,64,MON,4275,1,96,CR, ,M------,3,1,0,YC,,,,CO
1,29296,CA,64,MON,4280,1,96,CR, ,M------,4,1,0,YC,,,,CO
1,29296,CA,64,MON,4285,1,96,CR, ,M------,5,1,0,YC,,,,CO
1,29296,CA,64,MON,4290,1,96,AR, ,M------,6,1,100.93,YC,,,,CO
1,29296,CA,40,MON,390,1,CF,6, ,M------,7,1,0,YC,,,,CO
1,29296,CA,49,MON,280,1,6Y,CB, ,M------,8,1,75,YC,,,,CO
1,29342,TA,    ,UNR,0,1,20,RO, ,-------,1,0,0,CC,,,,CO
1,29347,CA,21,TUE,240,2,CT,9, ,-T-----,1,1,134.57,SC,,,,CO
1,29347,CA,62,TUE,5680,1,96,CR, ,-T-----,2,1,0,SC,,,,CO
1,29347,CA,CALL,SUN,210,1,4Y,GL, ,#NAME?,3,1,75,SC,,,,CO
1,29347,CA,46,WED,0,1,3Y,TH, ,--W----,4,1,0,SC,,,,CO
1,29356,CA,23,THU,705,1,6Y,T1, ,---H---,1,1,1471.14,SC,,,,CO
1,29356,CA,42,FRI,391,1,4Y,R1, ,----F--,2,1,754.25,SC,,,,CO
1,29356,CA,44,WED,100,1,6Y,CB, ,--W----,3,1,75,SC,,,,CO
1,29356,CA,40,WED,240,1,CF,D5, ,--W----,4,1,56.08,SC,,,,CO
1,29356,CA,40,WED,245,1,CF,6, ,--W----,5,1,0,SC,,,,CO
1,29374,CA,44,TUE,430,1,6Y,CB, ,-T-----,3,1,75,SC,,,,CO
1,29402,TA,    ,UNR,0,1,40,RO, ,-------,1,0,0,C,,,,C
1,29433,CA,28,MON,1180,1,CT,6, ,M------,1,1,89.71,YC,,,,CO
1,29433,CA,49,WED,267,1,4Y,CB, ,--W----,2,1,75,YC,,,,CO
1,29433,CA,64,MON,1045,1,96,CR, ,M------,3,1,0,YC,,,,CO
1,29433,CA,85,MON,1130,1,96,CG, ,M------,4,1,0,YC,,,,CO
1,29433,CA,85,MON,1125,1,96,AG, ,M------,5,1,91.52,YC,,,,CO
1,29433,CA,40,MON,350,1,CF,6, ,M------,6,1,0,YC,,,,CO
1,29543,TA,    ,UNR,0,1,30,RO, ,-------,1,0,0,CC,,,,CO
1,29548,CA,25,TUE,660,2,CT,9, ,-T-----,1,1,97.87,S,,,,S
1,29548,CA,62,TUE,1279,2,96,CR, ,-T-----,2,1,0,S,,,,S
1,29563,CA,40,MON,265,3,CF,6, ,M---F--,1,2,0,C,RESTAURANT,,,C
1,29563,CA,40,FRI,250,3,CF,6, ,M---F--,1,2,0,C,RESTAURANT,,,C
1,29563,CA,25,THU,1770,3,CT,9, ,---H---,2,1,103.93,C,RESTAURANT,,,C
1,29585,PA,    ,UNR,0,1,30,RO, ,-------,1,0,0,YC,,,,CO
1,29585,PA,    ,UNR,0,1,30,MR, ,-------,2,0,0,YC,,,,CO
1,29585,PA,    ,UNR,0,1,30,CZ, ,-------,3,0,0,YC,,,,CO
1,29585,PA,    ,UNR,0,1,30,GZ, ,-------,4,0,0,YC,,,,CO
1,29607,CA,25,THU,2220,1,CT,3, ,---H---,1,1,34.64,C,,,,C
1,29607,CA,61,THU,405,1,96,CR, ,---H---,2,1,0,C,,,,C
1,29607,CA,85,THU,3450,1,96,CG, ,---H---,3,1,0,C,,,,C
1,29658,TA,    ,UNR,0,1,20,RO, ,-------,1,0,0,S,,,,S
1,29685,CA,23,THU,810,1,2Y,T0, ,---H---,1,1,482.56,YC,,,,CO
1,29685,CA,42,FRI,345,1,2Y,R0, ,----F--,2,1,361.92,YC,,,,CO
1,29720,CA,25,THU,2790,1,CT,6, ,---H---,1,1,69.28,C,,,,C
1,29720,CA,61,THU,530,1,96,CR, ,---H---,2,1,0,C,,,,C
1,29744,TA,    ,UNR,0,1,20,RO, ,-------,1,0,0,YC,,,,CO
1,29745,TA,    ,UNR,0,1,20,RO, ,-------,1,0,0,YC,,,,CO
1,29859,CA,29,MON,710,1,4Y,T4, ,M------,1,1,1447.1,YC,,,,CO
1,30036,CA,23,MON,702,1,4Y,T0, ,M-W----,1,2,1706.1,PUC,,,,CO
1,30036,CA,29,WED,195,1,4Y,T0, ,M-W----,1,2,1706.1,PUC,,,,CO
1,30036,CA,45,WED,5,1,4Y,CB, ,--W-F--,2,2,75,PUC,,,,CO
1,30036,CA,45,FRI,20,1,4Y,CB, ,--W-F--,2,2,75,PUC,,,,CO
1,30036,CA,45,WED,5,1,6Y,CB, ,--W-F--,3,2,75,PUC,,,,CO
1,30036,CA,45,FRI,10,1,6Y,CB, ,--W-F--,3,2,75,PUC,,,,CO
1,30036,CA,45,WED,2,1,4Y,R0, ,--W----,4,1,667.81,PUC,,,,CO
1,30036,CA,64,WED,1365,3,96,CR, ,--W----,5,1,0,PUC,,,,CO
1,30036,CA,40,MON,220,14,CF,6, ,M---F--,6,2,0,PUC,,,,CO
1,30036,CA,40,FRI,210,14,CF,6, ,M---F--,6,2,0,PUC,,,,CO
1,30037,CA,23,MON,701,1,4Y,T0, ,M-W----,1,2,1706.1,PUC,,,,CO
1,30037,CA,29,WED,280,1,4Y,T0, ,M-W----,1,2,1706.1,PUC,,,,CO
1,30037,CA,45,WED,20,2,6Y,CB, ,--W-F--,2,2,75,PUC,,,,CO
1,30037,CA,45,FRI,30,2,6Y,CB, ,--W-F--,2,2,75,PUC,,,,CO
1,30037,CA,64,WED,1310,2,96,CR, ,--W----,3,1,0,PUC,,,,CO
1,30037,CA,40,MON,215,8,CF,6, ,M---F--,4,2,0,PUC,,,,CO
1,30037,CA,40,FRI,205,8,CF,6, ,M---F--,4,2,0,PUC,,,,CO
1,30038,CA,29,WED,265,1,4Y,T0, ,--W----,1,1,890.4,PUC,,,,CO
1,30038,CA,64,WED,1455,3,96,CR, ,--W----,2,1,0,PUC,,,,CO
1,30039,CA,28,WED,3400,2,CT,9, ,--W----,1,1,134.57,PUC,,,,CO
1,30039,CA,64,WED,1380,2,96,CR, ,--W----,2,1,0,PUC,,,,CO
1,30040,CA,28,WED,2420,2,CT,9, ,--W----,1,1,134.57,PUC,,,,CO
1,30040,CA,64,WED,1345,2,96,CR, ,--W----,2,1,0,PUC,,,,CO
1,30047,CA,24,THU,445,1,CT,3, ,---H---,1,1,44.86,CC,,,,CO
1,30057,TA,    ,UNR,0,1,20,RO, ,-------,1,0,0,S,,,,S
1,30068,CA,97,WED,0,130,CT,3, ,--W----,1,1,44.86,PUC,,,,CO
1,30068,CA,97,WED,0,130,96,CR, ,--W----,2,1,0,PUC,,,,CO
1,30068,CA,97,WED,0,89,96,CG, ,--W----,3,1,0,PUC,,,,CO
1,30068,CA,97,WED,0,2,  ,AG, ,--W----,4,1,25.83,PUC,,,,CO
1,30071,CA,29,WED,140,1,4Y,T0, ,--W----,1,1,890.4,PUC,,,,CO
1,30071,CA,64,WED,1347,2,96,CR, ,--W----,2,1,0,PUC,,,,CO
1,30072,CA,23,MON,717,1,4Y,T0, ,M-W----,1,2,1706.1,PUC,,,,CO
1,30072,CA,29,WED,190,1,4Y,T0, ,M-W----,1,2,1706.1,PUC,,,,CO
1,30072,CA,64,WED,1335,2,96,CR, ,--W----,2,1,0,PUC,,,,CO
1,30073,CA,29,WED,190,1,4Y,T0, ,--W----,1,1,890.4,PUC,,,,CO
