cust,monthly_bill,tax_body,biz_type,compost,garbage,recycle,total_yards,needed_recycle,enough_recycle,needed_compost,enough_compost
11147,7995.2,C,MOBILEHOME,91.2,30.400000000000002,92.16000000000001,213.76000000000002,15,Yes,10,Yes
11147,7995.2,C,MOBILEHOME,91.2,30.400000000000002,92.16000000000001,213.76000000000002,15,Yes,10,Yes
11147,7995.2,C,MOBILEHOME,91.2,30.400000000000002,92.16000000000001,213.76000000000002,15,Yes,10,Yes
11147,7995.2,C,MOBILEHOME,91.2,30.400000000000002,92.16000000000001,213.76000000000002,15,Yes,10,Yes
11147,7995.2,C,MOBILEHOME,91.2,30.400000000000002,92.16000000000001,213.76000000000002,15,Yes,10,Yes
11157,32.62,S,RETAIL,0,0.16,0,0.16,0,Yes,0,Yes
11162,1723.97,COUNTY,WINERY,0.32,8,6.400000000000001,14.720000000000002,4,Yes,3,No
11162,1723.97,COUNTY,WINERY,0.32,8,6.400000000000001,14.720000000000002,4,Yes,3,No
11162,1723.97,COUNTY,WINERY,0.32,8,6.400000000000001,14.720000000000002,4,Yes,3,No
11162,1723.97,COUNTY,WINERY,0.32,8,6.400000000000001,14.720000000000002,4,Yes,3,No
11162,1723.97,COUNTY,WINERY,0.32,8,6.400000000000001,14.720000000000002,4,Yes,3,No
11162,1723.97,COUNTY,WINERY,0.32,8,6.400000000000001,14.720000000000002,4,Yes,3,No
11162,1723.97,COUNTY,WINERY,0.32,8,6.400000000000001,14.720000000000002,4,Yes,3,No
11162,1723.97,COUNTY,WINERY,0.32,8,6.400000000000001,14.720000000000002,4,Yes,3,No
11174,890.4,COUNTY,WINERY,0.8,4,1.44,6.24,2,No,1,No
11174,890.4,COUNTY,WINERY,0.8,4,1.44,6.24,2,No,1,No
11174,890.4,COUNTY,WINERY,0.8,4,1.44,6.24,2,No,1,No
11174,890.4,COUNTY,WINERY,0.8,4,1.44,6.24,2,No,1,No
11224,103.92,C,MULTIFAMIL,0.48,0.48,1.44,2.4,0,Yes,0,Yes
11224,103.92,C,MULTIFAMIL,0.48,0.48,1.44,2.4,0,Yes,0,Yes
11224,103.92,C,MULTIFAMIL,0.48,0.48,1.44,2.4,0,Yes,0,Yes
11224,103.92,C,MULTIFAMIL,0.48,0.48,1.44,2.4,0,Yes,0,Yes
11224,103.92,C,MULTIFAMIL,0.48,0.48,1.44,2.4,0,Yes,0,Yes
11224,103.92,C,MULTIFAMIL,0.48,0.48,1.44,2.4,0,Yes,0,Yes
11224,103.92,C,MULTIFAMIL,0.48,0.48,1.44,2.4,0,Yes,0,Yes
11255,1048.95,S,SCHOOL,0.48,6,4,10.48,3,Yes,2,No
11255,1048.95,S,SCHOOL,0.48,6,4,10.48,3,Yes,2,No
11255,1048.95,S,SCHOOL,0.48,6,4,10.48,3,Yes,2,No
11256,146.82,S,SCHOOL,6.5600000000000005,0,2.4,8.96,0,Yes,0,Yes
11256,146.82,S,SCHOOL,6.5600000000000005,0,2.4,8.96,0,Yes,0,Yes
11256,146.82,S,SCHOOL,6.5600000000000005,0,2.4,8.96,0,Yes,0,Yes
11256,146.82,S,SCHOOL,6.5600000000000005,0,2.4,8.96,0,Yes,0,Yes
11256,146.82,S,SCHOOL,6.5600000000000005,0,2.4,8.96,0,Yes,0,Yes
11256,146.82,S,SCHOOL,6.5600000000000005,0,2.4,8.96,0,Yes,0,Yes
11256,146.82,S,SCHOOL,6.5600000000000005,0,2.4,8.96,0,Yes,0,Yes
11282,97.87,S,COMMUNITY,0.8,0.48,0.48,1.76,0,Yes,0,Yes
11282,97.87,S,COMMUNITY,0.8,0.48,0.48,1.76,0,Yes,0,Yes
11282,97.87,S,COMMUNITY,0.8,0.48,0.48,1.76,0,Yes,0,Yes
11282,97.87,S,COMMUNITY,0.8,0.48,0.48,1.76,0,Yes,0,Yes
11302,1481.22,S,WINERY,6.48,4,9.44,19.92,2,Yes,1,Yes
11302,1481.22,S,WINERY,6.48,4,9.44,19.92,2,Yes,1,Yes
11302,1481.22,S,WINERY,6.48,4,9.44,19.92,2,Yes,1,Yes
11302,1481.22,S,WINERY,6.48,4,9.44,19.92,2,Yes,1,Yes
11302,1481.22,S,WINERY,6.48,4,9.44,19.92,2,Yes,1,Yes
11302,1481.22,S,WINERY,6.48,4,9.44,19.92,2,Yes,1,Yes
11309,3698.56,COUNTY,WINERY,0,4,34,38,2,Yes,1,No
11309,3698.56,COUNTY,WINERY,0,4,34,38,2,Yes,1,No
11309,3698.56,COUNTY,WINERY,0,4,34,38,2,Yes,1,No
11309,3698.56,COUNTY,WINERY,0,4,34,38,2,Yes,1,No
11309,3698.56,COUNTY,WINERY,0,4,34,38,2,Yes,1,No
11342,435.94,Y,BAR NO FW,0,2,0,2,1,No,1,No
11349,365.88,COUNTY,PARK,0,0.96,0.96,1.92,0,Yes,0,Yes
11349,365.88,COUNTY,PARK,0,0.96,0.96,1.92,0,Yes,0,Yes
11349,365.88,COUNTY,PARK,0,0.96,0.96,1.92,0,Yes,0,Yes
11349,365.88,COUNTY,PARK,0,0.96,0.96,1.92,0,Yes,0,Yes
11370,2266.06,COUNTY,WINERY,0.48,6,61.44,67.92,3,Yes,2,No
11370,2266.06,COUNTY,WINERY,0.48,6,61.44,67.92,3,Yes,2,No
11370,2266.06,COUNTY,WINERY,0.48,6,61.44,67.92,3,Yes,2,No
11370,2266.06,COUNTY,WINERY,0.48,6,61.44,67.92,3,Yes,2,No
11370,2266.06,COUNTY,WINERY,0.48,6,61.44,67.92,3,Yes,2,No
11370,2266.06,COUNTY,WINERY,0.48,6,61.44,67.92,3,Yes,2,No
11370,2266.06,COUNTY,WINERY,0.48,6,61.44,67.92,3,Yes,2,No
11370,2266.06,COUNTY,WINERY,0.48,6,61.44,67.92,3,Yes,2,No
11370,2266.06,COUNTY,WINERY,0.48,6,61.44,67.92,3,Yes,2,No
11370,2266.06,COUNTY,WINERY,0.48,6,61.44,67.92,3,Yes,2,No
11370,2266.06,COUNTY,WINERY,0.48,6,61.44,67.92,3,Yes,2,No
11370,2266.06,COUNTY,WINERY,0.48,6,61.44,67.92,3,Yes,2,No
11402,2139.51,C,LODGING-FW,12.48,6,30.720000000000002,49.2,3,Yes,2,Yes
11402,2139.51,C,LODGING-FW,12.48,6,30.720000000000002,49.2,3,Yes,2,Yes
11402,2139.51,C,LODGING-FW,12.48,6,30.720000000000002,49.2,3,Yes,2,Yes
11402,2139.51,C,LODGING-FW,12.48,6,30.720000000000002,49.2,3,Yes,2,Yes
11402,2139.51,C,LODGING-FW,12.48,6,30.720000000000002,49.2,3,Yes,2,Yes
11402,2139.51,C,LODGING-FW,12.48,6,30.720000000000002,49.2,3,Yes,2,Yes
11402,2139.51,C,LODGING-FW,12.48,6,30.720000000000002,49.2,3,Yes,2,Yes
11402,2139.51,C,LODGING-FW,12.48,6,30.720000000000002,49.2,3,Yes,2,Yes
11402,2139.51,C,LODGING-FW,12.48,6,30.720000000000002,49.2,3,Yes,2,Yes
11402,2139.51,C,LODGING-FW,12.48,6,30.720000000000002,49.2,3,Yes,2,Yes
11402,2139.51,C,LODGING-FW,12.48,6,30.720000000000002,49.2,3,Yes,2,Yes
11402,2139.51,C,LODGING-FW,12.48,6,30.720000000000002,49.2,3,Yes,2,Yes
11436,892.19,S,WINERY,4.48,2,1.92,8.4,1,Yes,1,Yes
11436,892.19,S,WINERY,4.48,2,1.92,8.4,1,Yes,1,Yes
11436,892.19,S,WINERY,4.48,2,1.92,8.4,1,Yes,1,Yes
11436,892.19,S,WINERY,4.48,2,1.92,8.4,1,Yes,1,Yes
11436,892.19,S,WINERY,4.48,2,1.92,8.4,1,Yes,1,Yes
11451,862.31,C,MULTIFAMIL,0.96,4,0.96,5.92,2,No,1,No
11451,862.31,C,MULTIFAMIL,0.96,4,0.96,5.92,2,No,1,No
11451,862.31,C,MULTIFAMIL,0.96,4,0.96,5.92,2,No,1,No
11451,862.31,C,MULTIFAMIL,0.96,4,0.96,5.92,2,No,1,No
11451,862.31,C,MULTIFAMIL,0.96,4,0.96,5.92,2,No,1,No
11457,363.91,S,RETAIL,0,2,0.96,2.96,1,No,1,No
11457,363.91,S,RETAIL,0,2,0.96,2.96,1,No,1,No
11474,32.62,S,COMMUNITY,0,0.16,0.48,0.64,0,Yes,0,Yes
11474,32.62,S,COMMUNITY,0,0.16,0.48,0.64,0,Yes,0,Yes
11483,3450.26,COUNTY,WINERY,0.96,16,24.96,41.92,8,Yes,5,No
11483,3450.26,COUNTY,WINERY,0.96,16,24.96,41.92,8,Yes,5,No
11483,3450.26,COUNTY,WINERY,0.96,16,24.96,41.92,8,Yes,5,No
11483,3450.26,COUNTY,WINERY,0.96,16,24.96,41.92,8,Yes,5,No
11483,3450.26,COUNTY,WINERY,0.96,16,24.96,41.92,8,Yes,5,No
11483,3450.26,COUNTY,WINERY,0.96,16,24.96,41.92,8,Yes,5,No
11483,3450.26,COUNTY,WINERY,0.96,16,24.96,41.92,8,Yes,5,No
11483,3450.26,COUNTY,WINERY,0.96,16,24.96,41.92,8,Yes,5,No
11483,3450.26,COUNTY,WINERY,0.96,16,24.96,41.92,8,Yes,5,No
11512,163.1,S,MULTIFAMIL,0.48,0.8,0.96,2.24,0,Yes,0,Yes
11512,163.1,S,MULTIFAMIL,0.48,0.8,0.96,2.24,0,Yes,0,Yes
11512,163.1,S,MULTIFAMIL,0.48,0.8,0.96,2.24,0,Yes,0,Yes
11513,965.4,COUNTY,WINERY,0.48,4,7.4399999999999995,11.92,2,Yes,1,No
11513,965.4,COUNTY,WINERY,0.48,4,7.4399999999999995,11.92,2,Yes,1,No
11513,965.4,COUNTY,WINERY,0.48,4,7.4399999999999995,11.92,2,Yes,1,No
11513,965.4,COUNTY,WINERY,0.48,4,7.4399999999999995,11.92,2,Yes,1,No
11513,965.4,COUNTY,WINERY,0.48,4,7.4399999999999995,11.92,2,Yes,1,No
11513,965.4,COUNTY,WINERY,0.48,4,7.4399999999999995,11.92,2,Yes,1,No
11522,540.19,COUNTY,WINERY,0,2,1.44,3.44,1,Yes,1,No
11522,540.19,COUNTY,WINERY,0,2,1.44,3.44,1,Yes,1,No
11522,540.19,COUNTY,WINERY,0,2,1.44,3.44,1,Yes,1,No
11522,540.19,COUNTY,WINERY,0,2,1.44,3.44,1,Yes,1,No
11529,363.91,S,WINERY,0,2,1.44,3.44,1,Yes,1,No
11529,363.91,S,WINERY,0,2,1.44,3.44,1,Yes,1,No
11529,363.91,S,WINERY,0,2,1.44,3.44,1,Yes,1,No
11529,363.91,S,WINERY,0,2,1.44,3.44,1,Yes,1,No
11536,293.71,COUNTY,WINERY,0,0.48,5.4399999999999995,5.92,0,Yes,0,Yes
11536,293.71,COUNTY,WINERY,0,0.48,5.4399999999999995,5.92,0,Yes,0,Yes
11536,293.71,COUNTY,WINERY,0,0.48,5.4399999999999995,5.92,0,Yes,0,Yes
11554,2671.79,COUNTY,RESTAURANT,14.879999999999999,24,59.44,98.32,12,Yes,8,Yes
11554,2671.79,COUNTY,RESTAURANT,14.879999999999999,24,59.44,98.32,12,Yes,8,Yes
11554,2671.79,COUNTY,RESTAURANT,14.879999999999999,24,59.44,98.32,12,Yes,8,Yes
11554,2671.79,COUNTY,RESTAURANT,14.879999999999999,24,59.44,98.32,12,Yes,8,Yes
11554,2671.79,COUNTY,RESTAURANT,14.879999999999999,24,59.44,98.32,12,Yes,8,Yes
11554,2671.79,COUNTY,RESTAURANT,14.879999999999999,24,59.44,98.32,12,Yes,8,Yes
11554,2671.79,COUNTY,RESTAURANT,14.879999999999999,24,59.44,98.32,12,Yes,8,Yes
11554,2671.79,COUNTY,RESTAURANT,14.879999999999999,24,59.44,98.32,12,Yes,8,Yes
11554,2671.79,COUNTY,RESTAURANT,14.879999999999999,24,59.44,98.32,12,Yes,8,Yes
11554,2671.79,COUNTY,RESTAURANT,14.879999999999999,24,59.44,98.32,12,Yes,8,Yes
11554,2671.79,COUNTY,RESTAURANT,14.879999999999999,24,59.44,98.32,12,Yes,8,Yes
11554,2671.79,COUNTY,RESTAURANT,14.879999999999999,24,59.44,98.32,12,Yes,8,Yes
11554,2671.79,COUNTY,RESTAURANT,14.879999999999999,24,59.44,98.32,12,Yes,8,Yes
11563,33.75,Y,HOA,0,0.16,0.48,0.64,0,Yes,0,Yes
11563,33.75,Y,HOA,0,0.16,0.48,0.64,0,Yes,0,Yes
11565,363.91,S,LANDSCAPER,0,2,0,2,1,No,1,No
11567,0,COUNTY,WINERY,0,3.5,4.9399999999999995,8.44,2,Yes,1,No
11567,0,COUNTY,WINERY,0,3.5,4.9399999999999995,8.44,2,Yes,1,No
11567,0,COUNTY,WINERY,0,3.5,4.9399999999999995,8.44,2,Yes,1,No
11570,269.13,COUNTY,WINERY,0.48,0.96,1.44,2.88,0,Yes,0,Yes
11570,269.13,COUNTY,WINERY,0.48,0.96,1.44,2.88,0,Yes,0,Yes
11570,269.13,COUNTY,WINERY,0.48,0.96,1.44,2.88,0,Yes,0,Yes
11570,269.13,COUNTY,WINERY,0.48,0.96,1.44,2.88,0,Yes,0,Yes
11570,269.13,COUNTY,WINERY,0.48,0.96,1.44,2.88,0,Yes,0,Yes
11570,269.13,COUNTY,WINERY,0.48,0.96,1.44,2.88,0,Yes,0,Yes
11570,269.13,COUNTY,WINERY,0.48,0.96,1.44,2.88,0,Yes,0,Yes
11607,284.84,Y,FOURPLEX,0.48,0.96,0.96,2.4,0,Yes,0,Yes
11607,284.84,Y,FOURPLEX,0.48,0.96,0.96,2.4,0,Yes,0,Yes
11607,284.84,Y,FOURPLEX,0.48,0.96,0.96,2.4,0,Yes,0,Yes
11607,284.84,Y,FOURPLEX,0.48,0.96,0.96,2.4,0,Yes,0,Yes
11643,617.13,COUNTY,OFFICE BLD,0.48,2.48,0.48,3.44,1,No,1,No
11643,617.13,COUNTY,OFFICE BLD,0.48,2.48,0.48,3.44,1,No,1,No
11643,617.13,COUNTY,OFFICE BLD,0.48,2.48,0.48,3.44,1,No,1,No
11643,617.13,COUNTY,OFFICE BLD,0.48,2.48,0.48,3.44,1,No,1,No
11664,2116.06,COUNTY,WINERY,0,6,44,50,3,Yes,2,No
11664,2116.06,COUNTY,WINERY,0,6,44,50,3,Yes,2,No
11664,2116.06,COUNTY,WINERY,0,6,44,50,3,Yes,2,No
11664,2116.06,COUNTY,WINERY,0,6,44,50,3,Yes,2,No
11664,2116.06,COUNTY,WINERY,0,6,44,50,3,Yes,2,No
11664,2116.06,COUNTY,WINERY,0,6,44,50,3,Yes,2,No
11689,32.62,S,OFFICE BLD,0,0.16,0.48,0.64,0,Yes,0,Yes
11689,32.62,S,OFFICE BLD,0,0.16,0.48,0.64,0,Yes,0,Yes
11723,1040.4,COUNTY,WINERY,0,4,8,12,2,Yes,1,No
11723,1040.4,COUNTY,WINERY,0,4,8,12,2,Yes,1,No
11723,1040.4,COUNTY,WINERY,0,4,8,12,2,Yes,1,No
11728,134.57,COUNTY,OFFICE BLD,0,0.48,0.48,0.96,0,Yes,0,Yes
11728,134.57,COUNTY,OFFICE BLD,0,0.48,0.48,0.96,0,Yes,0,Yes
11731,130.5,S,RETAIL,0,1.28,0.48,1.76,1,No,0,Yes
11731,130.5,S,RETAIL,0,1.28,0.48,1.76,1,No,0,Yes
11731,130.5,S,RETAIL,0,1.28,0.48,1.76,1,No,0,Yes
11739,1121.14,COUNTY,VINEYARD,0,4,0,4,2,No,1,No
11750,195.74,S,CHURCH,0.96,0.96,0.96,2.88,0,Yes,0,Yes
11750,195.74,S,CHURCH,0.96,0.96,0.96,2.88,0,Yes,0,Yes
11750,195.74,S,CHURCH,0.96,0.96,0.96,2.88,0,Yes,0,Yes
11760,4606.93,C,LODGING,0,18,54,72,9,Yes,6,No
11760,4606.93,C,LODGING,0,18,54,72,9,Yes,6,No
11760,4606.93,C,LODGING,0,18,54,72,9,Yes,6,No
11760,4606.93,C,LODGING,0,18,54,72,9,Yes,6,No
11766,3884.06,C,RESTAURANT,0,36,52,88,18,Yes,12,No
11766,3884.06,C,RESTAURANT,0,36,52,88,18,Yes,12,No
11766,3884.06,C,RESTAURANT,0,36,52,88,18,Yes,12,No
11766,3884.06,C,RESTAURANT,0,36,52,88,18,Yes,12,No
11766,3884.06,C,RESTAURANT,0,36,52,88,18,Yes,12,No
11766,3884.06,C,RESTAURANT,0,36,52,88,18,Yes,12,No
11766,3884.06,C,RESTAURANT,0,36,52,88,18,Yes,12,No
11766,3884.06,C,RESTAURANT,0,36,52,88,18,Yes,12,No
11788,1158.56,C,MULTIFAMIL,0.48,6,1.44,7.92,3,No,2,No
11788,1158.56,C,MULTIFAMIL,0.48,6,1.44,7.92,3,No,2,No
11788,1158.56,C,MULTIFAMIL,0.48,6,1.44,7.92,3,No,2,No
11788,1158.56,C,MULTIFAMIL,0.48,6,1.44,7.92,3,No,2,No
11788,1158.56,C,MULTIFAMIL,0.48,6,1.44,7.92,3,No,2,No
11806,793.4,C,MULTIFAMIL,0,4,0,4,2,No,1,No
11807,557.56,COUNTY,WINERY,0,2,4.96,6.96,1,Yes,1,No
11807,557.56,COUNTY,WINERY,0,2,4.96,6.96,1,Yes,1,No
11807,557.56,COUNTY,WINERY,0,2,4.96,6.96,1,Yes,1,No
11808,97.87,S,OFFICE BLD,0,0.48,0.48,0.96,0,Yes,0,Yes
11808,97.87,S,OFFICE BLD,0,0.48,0.48,0.96,0,Yes,0,Yes
11841,1522.1,COUNTY,WINERY,0,4,0,4,2,No,1,No
11850,195.74,S,CHURCH,0.48,0.96,0.48,1.92,0,Yes,0,Yes
11850,195.74,S,CHURCH,0.48,0.96,0.48,1.92,0,Yes,0,Yes
11850,195.74,S,CHURCH,0.48,0.96,0.48,1.92,0,Yes,0,Yes
11852,32.62,S,MULTIFAMIL,0.48,0.16,0.48,1.12,0,Yes,0,Yes
11852,32.62,S,MULTIFAMIL,0.48,0.16,0.48,1.12,0,Yes,0,Yes
11852,32.62,S,MULTIFAMIL,0.48,0.16,0.48,1.12,0,Yes,0,Yes
11861,1150.37,COUNTY,WINERY,0.48,2,4,6.48,1,Yes,1,No
11861,1150.37,COUNTY,WINERY,0.48,2,4,6.48,1,Yes,1,No
11861,1150.37,COUNTY,WINERY,0.48,2,4,6.48,1,Yes,1,No
11870,97.87,S,WINERY,0,0.48,0.48,0.96,0,Yes,0,Yes
11870,97.87,S,WINERY,0,0.48,0.48,0.96,0,Yes,0,Yes
11890,97.87,S,RETAIL,0,0.48,0.48,0.96,0,Yes,0,Yes
11890,97.87,S,RETAIL,0,0.48,0.48,0.96,0,Yes,0,Yes
11911,318.1,S,RESTAURANT,5.76,0.48,1.92,8.16,0,Yes,0,Yes
11911,318.1,S,RESTAURANT,5.76,0.48,1.92,8.16,0,Yes,0,Yes
11911,318.1,S,RESTAURANT,5.76,0.48,1.92,8.16,0,Yes,0,Yes
11911,318.1,S,RESTAURANT,5.76,0.48,1.92,8.16,0,Yes,0,Yes
11911,318.1,S,RESTAURANT,5.76,0.48,1.92,8.16,0,Yes,0,Yes
11911,318.1,S,RESTAURANT,5.76,0.48,1.92,8.16,0,Yes,0,Yes
11911,318.1,S,RESTAURANT,5.76,0.48,1.92,8.16,0,Yes,0,Yes
11911,318.1,S,RESTAURANT,5.76,0.48,1.92,8.16,0,Yes,0,Yes
11920,2596.5,COUNTY,MEDICAL,0,12,3.84,15.84,6,No,4,No
11920,2596.5,COUNTY,MEDICAL,0,12,3.84,15.84,6,No,4,No
11920,2596.5,COUNTY,MEDICAL,0,12,3.84,15.84,6,No,4,No
11920,2596.5,COUNTY,MEDICAL,0,12,3.84,15.84,6,No,4,No
11920,2596.5,COUNTY,MEDICAL,0,12,3.84,15.84,6,No,4,No
11920,2596.5,COUNTY,MEDICAL,0,12,3.84,15.84,6,No,4,No
11920,2596.5,COUNTY,MEDICAL,0,12,3.84,15.84,6,No,4,No
11920,2596.5,COUNTY,MEDICAL,0,12,3.84,15.84,6,No,4,No
11920,2596.5,COUNTY,MEDICAL,0,12,3.84,15.84,6,No,4,No
11920,2596.5,COUNTY,MEDICAL,0,12,3.84,15.84,6,No,4,No
11956,65.25,S,RETAIL,0,0.32,0.48,0.8,0,Yes,0,Yes
11956,65.25,S,RETAIL,0,0.32,0.48,0.8,0,Yes,0,Yes
11972,2348.22,Y,HOA,0,8,4,12,4,Yes,3,No
11972,2348.22,Y,HOA,0,8,4,12,4,Yes,3,No
11972,2348.22,Y,HOA,0,8,4,12,4,Yes,3,No
11994,506.7,C,MULTIFAMIL,0.48,2.4,1.92,4.8,1,Yes,1,No
11994,506.7,C,MULTIFAMIL,0.48,2.4,1.92,4.8,1,Yes,1,No
11994,506.7,C,MULTIFAMIL,0.48,2.4,1.92,4.8,1,Yes,1,No
11994,506.7,C,MULTIFAMIL,0.48,2.4,1.92,4.8,1,Yes,1,No
11994,506.7,C,MULTIFAMIL,0.48,2.4,1.92,4.8,1,Yes,1,No
12074,103.93,C,UTILITY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
12074,103.93,C,UTILITY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
12074,103.93,C,UTILITY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
12099,97.87,S,DELI/CAFE,0,0.48,0.48,0.96,0,Yes,0,Yes
12099,97.87,S,DELI/CAFE,0,0.48,0.48,0.96,0,Yes,0,Yes
12171,743.93,S,CATERING,11.52,4,97.44,112.96,2,Yes,1,Yes
12171,743.93,S,CATERING,11.52,4,97.44,112.96,2,Yes,1,Yes
12171,743.93,S,CATERING,11.52,4,97.44,112.96,2,Yes,1,Yes
12171,743.93,S,CATERING,11.52,4,97.44,112.96,2,Yes,1,Yes
12171,743.93,S,CATERING,11.52,4,97.44,112.96,2,Yes,1,Yes
12171,743.93,S,CATERING,11.52,4,97.44,112.96,2,Yes,1,Yes
12171,743.93,S,CATERING,11.52,4,97.44,112.96,2,Yes,1,Yes
12171,743.93,S,CATERING,11.52,4,97.44,112.96,2,Yes,1,Yes
12171,743.93,S,CATERING,11.52,4,97.44,112.96,2,Yes,1,Yes
12171,743.93,S,CATERING,11.52,4,97.44,112.96,2,Yes,1,Yes
12171,743.93,S,CATERING,11.52,4,97.44,112.96,2,Yes,1,Yes
12188,2011.34,COUNTY,MEMBER,0,8,0.96,8.96,4,No,3,No
12188,2011.34,COUNTY,MEMBER,0,8,0.96,8.96,4,No,3,No
12188,2011.34,COUNTY,MEMBER,0,8,0.96,8.96,4,No,3,No
12188,2011.34,COUNTY,MEMBER,0,8,0.96,8.96,4,No,3,No
12227,3129.38,COUNTY,WINERY,6.5600000000000005,16,4,26.560000000000002,8,No,5,Yes
12227,3129.38,COUNTY,WINERY,6.5600000000000005,16,4,26.560000000000002,8,No,5,Yes
12227,3129.38,COUNTY,WINERY,6.5600000000000005,16,4,26.560000000000002,8,No,5,Yes
12227,3129.38,COUNTY,WINERY,6.5600000000000005,16,4,26.560000000000002,8,No,5,Yes
12227,3129.38,COUNTY,WINERY,6.5600000000000005,16,4,26.560000000000002,8,No,5,Yes
12227,3129.38,COUNTY,WINERY,6.5600000000000005,16,4,26.560000000000002,8,No,5,Yes
12263,139.98,S,CHURCH,0,0.48,0,0.48,0,Yes,0,Yes
12270,605.47,COUNTY,WINERY,4,0,1.44,5.4399999999999995,0,Yes,0,Yes
12270,605.47,COUNTY,WINERY,4,0,1.44,5.4399999999999995,0,Yes,0,Yes
12276,134.57,COUNTY,VINEYARD,0,0.48,0.48,0.96,0,Yes,0,Yes
12276,134.57,COUNTY,VINEYARD,0,0.48,0.48,0.96,0,Yes,0,Yes
12317,1532.6,C,MULTIFAMIL,0,4,4,8,2,Yes,1,No
12317,1532.6,C,MULTIFAMIL,0,4,4,8,2,Yes,1,No
12347,482.56,COUNTY,VINEYARD,0.48,2,0.48,2.96,1,No,1,No
12347,482.56,COUNTY,VINEYARD,0.48,2,0.48,2.96,1,No,1,No
12347,482.56,COUNTY,VINEYARD,0.48,2,0.48,2.96,1,No,1,No
12359,1460.92,S,WINERY,0.32,0,12,12.32,0,Yes,0,Yes
12359,1460.92,S,WINERY,0.32,0,12,12.32,0,Yes,0,Yes
12359,1460.92,S,WINERY,0.32,0,12,12.32,0,Yes,0,Yes
12379,34.64,C,RETAIL,0,0.16,0.48,0.64,0,Yes,0,Yes
12379,34.64,C,RETAIL,0,0.16,0.48,0.64,0,Yes,0,Yes
12383,33.75,Y,WINERY,0,0.16,0.48,0.64,0,Yes,0,Yes
12383,33.75,Y,WINERY,0,0.16,0.48,0.64,0,Yes,0,Yes
12413,417.56,S,WINERY,0.48,0.96,5.92,7.359999999999999,0,Yes,0,Yes
12413,417.56,S,WINERY,0.48,0.96,5.92,7.359999999999999,0,Yes,0,Yes
12413,417.56,S,WINERY,0.48,0.96,5.92,7.359999999999999,0,Yes,0,Yes
12413,417.56,S,WINERY,0.48,0.96,5.92,7.359999999999999,0,Yes,0,Yes
12413,417.56,S,WINERY,0.48,0.96,5.92,7.359999999999999,0,Yes,0,Yes
12415,2271.94,COUNTY,WINERY,0,6,6,12,3,Yes,2,No
12415,2271.94,COUNTY,WINERY,0,6,6,12,3,Yes,2,No
12446,134.57,COUNTY,WINERY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
12446,134.57,COUNTY,WINERY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
12446,134.57,COUNTY,WINERY,0.48,0.48,0.48,1.44,0,Yes,0,Yes
12469,1558.21,COUNTY,WINERY,0.32,4,4,8.32,2,Yes,1,No
12469,1558.21,COUNTY,WINERY,0.32,4,4,8.32,2,Yes,1,No
12469,1558.21,COUNTY,WINERY,0.32,4,4,8.32,2,Yes,1,No
12470,482.56,COUNTY,POLICEFIRE,0,2,0.96,2.96,1,No,1,No
12470,482.56,COUNTY,POLICEFIRE,0,2,0.96,2.96,1,No,1,No
12522,44.86,COUNTY,CONTRACTOR,0,0.16,0.48,0.64,0,Yes,0,Yes
12522,44.86,COUNTY,CONTRACTOR,0,0.16,0.48,0.64,0,Yes,0,Yes
12731,34.64,C,OFFICE BLD,0,0.16,0.48,0.64,0,Yes,0,Yes
12731,34.64,C,OFFICE BLD,0,0.16,0.48,0.64,0,Yes,0,Yes
12740,67.49,Y,OFFICE BLD,0.48,0.32,0.48,1.28,0,Yes,0,Yes
12740,67.49,Y,OFFICE BLD,0.48,0.32,0.48,1.28,0,Yes,0,Yes
12740,67.49,Y,OFFICE BLD,0.48,0.32,0.48,1.28,0,Yes,0,Yes
12752,89.71,COUNTY,COMMUNITY,0.48,0.32,0.48,1.28,0,Yes,0,Yes
12752,89.71,COUNTY,COMMUNITY,0.48,0.32,0.48,1.28,0,Yes,0,Yes
12752,89.71,COUNTY,COMMUNITY,0.48,0.32,0.48,1.28,0,Yes,0,Yes
12848,134.57,COUNTY,WINERY,0.48,0.48,0.96,1.92,0,Yes,0,Yes
12848,134.57,COUNTY,WINERY,0.48,0.48,0.96,1.92,0,Yes,0,Yes
12848,134.57,COUNTY,WINERY,0.48,0.48,0.96,1.92,0,Yes,0,Yes
12848,134.57,COUNTY,WINERY,0.48,0.48,0.96,1.92,0,Yes,0,Yes
12917,810.72,C,MULTIFAMIL,1.44,3.84,2.4,7.68,2,Yes,1,Yes
12917,810.72,C,MULTIFAMIL,1.44,3.84,2.4,7.68,2,Yes,1,Yes
12917,810.72,C,MULTIFAMIL,1.44,3.84,2.4,7.68,2,Yes,1,Yes
12917,810.72,C,MULTIFAMIL,1.44,3.84,2.4,7.68,2,Yes,1,Yes
12917,810.72,C,MULTIFAMIL,1.44,3.84,2.4,7.68,2,Yes,1,Yes
12929,3553.81,Y,LODGING-FW,5.76,36,20,61.76,18,Yes,12,No
12929,3553.81,Y,LODGING-FW,5.76,36,20,61.76,18,Yes,12,No
